2024-06-09 20:45:53,027 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:53,047 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:53,053 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:53,054 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:49:31,034 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:49:31,037 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:49:31,039 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:49:32,934 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:49:32,938 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:49:32,938 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 21:10:28,950 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 21:10:28,953 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 21:10:28,953 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 21:10:29,931 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 21:10:29,932 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 21:10:29,932 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 21:10:30,340 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 21:10:30,342 INFO    MainThread:22656 [wandb_run.py:_finish():2109] finishing run hans-kvaerum/nml_project/3foykamo
2024-06-09 21:10:30,344 ERROR   MainThread:22656 [jupyter.py:save_history():436] Run pip install nbformat to save notebook history
2024-06-09 21:10:30,344 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 21:10:30,344 INFO    MainThread:22656 [wandb_init.py:_jupyter_teardown():448] cleaning up jupyter logic
2024-06-09 21:10:30,344 INFO    MainThread:22656 [wandb_run.py:_atexit_cleanup():2349] got exitcode: 0
2024-06-09 21:10:30,344 INFO    MainThread:22656 [wandb_run.py:_restore():2332] restore
2024-06-09 21:10:30,344 INFO    MainThread:22656 [wandb_run.py:_restore():2338] restore done
2024-06-09 21:10:35,666 INFO    MainThread:22656 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-09 21:10:35,666 INFO    MainThread:22656 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-09 21:10:35,675 INFO    MainThread:22656 [wandb_run.py:_footer_sync_info():3967] logging synced files
